workerid,proliferate.condition,helper1,helper2,query,requester,response,stimulus,trial_index,trial_num,trial_type,error
22,Default,"{'name': 'Linda', 'gender': 'female'}","{'name': 'Michelle', 'gender': 'female'}",0,"{'name': 'Richard', 'gender': 'male'}",0,"<img src=""images/noun_Man Cutting Grass_637630.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Richard</span> needed someone to mow the lawn. <br> <span style=""color:#1976D2"">Linda</span> mowed the lawn. <br> <span style=""color:#388E3C"">Michelle</span> did not mow the lawn. <br></p><p><span style=""color:#E65100"">Richard</span> blamed <span style=""color:#388E3C"">Michelle</span> for not mowing the lawn.</p><p>Who mowed the lawn?</p>",9,attention_check,,
22,Default,"{'name': 'Joshua', 'gender': 'male'}","{'name': 'Steven', 'gender': 'male'}",1,"{'name': 'Kenneth', 'gender': 'male'}",1,"<img src=""images/noun_lunch bag_380959.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Kenneth</span> always packs himself a lunch to bring to work. <br> One day, <span style=""color:#1976D2"">Joshua</span> ate <span style=""color:#E65100"">Kenneth</span>'s lunch. <br> A different day, <span style=""color:#388E3C"">Steven</span> ate <span style=""color:#E65100"">Kenneth</span>'s lunch. <br></p><p><span style=""color:#E65100"">Kenneth</span> blamed <span style=""color:#1976D2"">Joshua</span> more than <span style=""color:#388E3C"">Steven</span> for eating his lunch.</p><p>Who ate <span style=""color:#E65100"">Kenneth</span>'s lunch accidentally?</p>",10,11,intentionality,
22,Default,"{'name': 'Joseph', 'gender': 'male'}","{'name': 'William', 'gender': 'male'}",1,"{'name': 'George', 'gender': 'male'}",0,"<img src=""images/noun_We Can Do It_146922.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">George</span> was on a tug of war team with <span style=""color:#1976D2"">Joseph</span> and <span style=""color:#388E3C"">William</span>. <br> Their team lost the game of tug of war. <br> </p><p><span style=""color:#E65100"">George</span> blamed <span style=""color:#1976D2"">Joseph</span> more than <span style=""color:#388E3C"">William</span> for their loss.</p><p>Who didn't try very hard?</p>",11,13,effort,
22,Default,"{'name': 'Carol', 'gender': 'female'}","{'name': 'Betty', 'gender': 'female'}",0,"{'name': 'Ashley', 'gender': 'female'}",1,"<img src=""images/noun_Picnic_2799323.png"" style=""max-width:200px""></img><p><span style=""color:#1976D2"">Carol</span>, <span style=""color:#388E3C"">Betty</span>, and <span style=""color:#E65100"">Ashley</span> were having a picnic. <br> Both <span style=""color:#1976D2"">Carol</span> and <span style=""color:#388E3C"">Betty</span> brought snacks with peanuts in them, even though <span style=""color:#E65100"">Ashley</span> was allergic to peanuts. <br></p><p><span style=""color:#E65100"">Ashley</span> blamed <span style=""color:#1976D2"">Carol</span> more than <span style=""color:#388E3C"">Betty</span> for bringing snacks with peanuts to the picnic.</p><p>Who knew that <span style=""color:#E65100"">Ashley</span> was allergic to peanuts?</p>",12,5,knowledge,
22,Default,"{'name': 'Barbara', 'gender': 'female'}","{'name': 'Amanda', 'gender': 'female'}",1,"{'name': 'Lisa', 'gender': 'female'}",1,"<img src=""images/noun_Mover Services_1917486.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Lisa</span> needed help carrying a very heavy couch. <br> <span style=""color:#E65100"">Lisa</span> asked <span style=""color:#1976D2"">Barbara</span> and <span style=""color:#388E3C"">Amanda</span> for help, but both said no. <br> <span style=""color:#E65100"">Lisa</span> wasn’t able to move the couch on her own.</p><p><span style=""color:#E65100"">Lisa</span> blamed <span style=""color:#1976D2"">Barbara</span> more than <span style=""color:#388E3C"">Amanda</span> for not helping.</p><p>Who is weaker?</p>",13,2,ability,
22,Default,"{'name': 'Melissa', 'gender': 'female'}","{'name': 'Kimberly', 'gender': 'female'}",1,"{'name': 'David', 'gender': 'male'}",1,"<img src=""images/noun_birthday party_3315880.png"" style=""max-width:200px""></img><p><span style=""color:#1976D2"">Melissa</span> and <span style=""color:#388E3C"">Kimberly</span> each had a birthday party in separate weeks. <br> Neither invited <span style=""color:#E65100"">David</span> to the party. <br> <span style=""color:#E65100"">David</span> later learned from a friend that one of them intentionally didn't invite him, and another forgot to invite him. <br></p><p><span style=""color:#E65100"">David</span> blamed <span style=""color:#1976D2"">Melissa</span> more than <span style=""color:#388E3C"">Kimberly</span> for not inviting him to her birthday party.</p><p>Who forgot to invite <span style=""color:#E65100"">David</span>?</p>",14,12,intentionality,
22,Default,"{'name': 'Jennifer', 'gender': 'female'}","{'name': 'Charles', 'gender': 'male'}",1,"{'name': 'Robert', 'gender': 'male'}",1,"<img src=""images/noun_soccer_1751392.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Robert</span> fell over while playing soccer with <span style=""color:#1976D2"">Jennifer</span> and <span style=""color:#388E3C"">Charles</span>. <br> Both <span style=""color:#1976D2"">Jennifer</span> and <span style=""color:#388E3C"">Charles</span> stepped on <span style=""color:#E65100"">Robert</span>. <br></p><p><span style=""color:#E65100"">Robert</span> blamed <span style=""color:#1976D2"">Jennifer</span> more than <span style=""color:#388E3C"">Charles</span> for stepping on him.</p><p>Who stepped on <span style=""color:#E65100"">Robert</span> by accident?</p>",15,10,intentionality,
22,Default,"{'name': 'Christopher', 'gender': 'male'}","{'name': 'Patricia', 'gender': 'female'}",0,"{'name': 'Nancy', 'gender': 'female'}",0,"<img src=""images/noun_flat tire_982179.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Nancy</span> needed help fixing her flat tire. <br> <span style=""color:#E65100"">Nancy</span> asked <span style=""color:#1976D2"">Christopher</span> and <span style=""color:#388E3C"">Patricia</span> for help, but neither did. <br> <span style=""color:#E65100"">Nancy</span> didn't manage to fix the tire by herself.</p><p><span style=""color:#E65100"">Nancy</span> blamed <span style=""color:#1976D2"">Christopher</span> more than <span style=""color:#388E3C"">Patricia</span> for not helping.</p><p>Who is better at fixing tires?</p>",16,1,ability,
22,Default,"{'name': 'Emily', 'gender': 'female'}","{'name': 'Mark', 'gender': 'male'}",1,"{'name': 'Matthew', 'gender': 'male'}",1,"<img src=""images/noun_Airport_1109705.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Matthew</span> texted <span style=""color:#1976D2"">Emily</span> and <span style=""color:#388E3C"">Mark</span> to pick him up from the airport. <br> Neither responded to his text. <br> <span style=""color:#E65100"">Matthew</span> later learned that only one of them saw his message.</p><p><span style=""color:#E65100"">Matthew</span> blamed <span style=""color:#1976D2"">Emily</span> more than <span style=""color:#388E3C"">Mark</span> for not helping.</p><p>Who didn't see the text message?</p>",17,4,knowledge,
22,Default,,,,,,,18,,survey-html-form,
31,Default,,,,,0,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people’s actions. All information collected will remain confidential. <p><p><b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre-existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take 15 minutes. </p><p><b> Payment: </b> If recruitment materials indicate payment (e.g., Amazon or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights: </b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information: </b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact: </b>I f you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",0,,html-button-response,
31,Default,,,,,0,"<div style=""width:50%; min-width:300px; margin:auto; min-height:300px; display:flex; align-items:flex-end;""><p> In this experiment, you will read a few stories. For each story, you will be asked to figure out a missing piece of information <br> <br> Click the start button whenever you are ready. <br> </div>",1,,html-button-response,
31,Default,"{'name': 'Mark', 'gender': 'male'}","{'name': 'James', 'gender': 'male'}",1,"{'name': 'Jessica', 'gender': 'female'}",1,"<img src=""images/noun_cooking_1176750.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Jessica</span> needed help making dinner. <br> Neither <span style=""color:#1976D2"">Mark</span> nor <span style=""color:#388E3C"">James</span> helped. <br></p><p><span style=""color:#E65100"">Jessica</span> blamed <span style=""color:#1976D2"">Mark</span> more than <span style=""color:#388E3C"">James</span> for not helping.</p><p>Who didn't know that <span style=""color:#E65100"">Jessica</span> needed help making dinner?</p>",2,6,knowledge,
31,Default,"{'name': 'Brian', 'gender': 'male'}","{'name': 'John', 'gender': 'male'}",1,"{'name': 'Matthew', 'gender': 'male'}",1,"<img src=""images/noun_Picnic_2799323.png"" style=""max-width:200px""></img><p><span style=""color:#1976D2"">Brian</span>, <span style=""color:#388E3C"">John</span>, and <span style=""color:#E65100"">Matthew</span> were having a picnic. <br> Both <span style=""color:#1976D2"">Brian</span> and <span style=""color:#388E3C"">John</span> brought snacks with peanuts in them, even though <span style=""color:#E65100"">Matthew</span> was allergic to peanuts. <br></p><p><span style=""color:#E65100"">Matthew</span> blamed <span style=""color:#1976D2"">Brian</span> more than <span style=""color:#388E3C"">John</span> for bringing snacks with peanuts to the picnic.</p><p>Who didn't know that <span style=""color:#E65100"">Matthew</span> was allergic to peanuts?</p>",3,5,knowledge,
31,Default,"{'name': 'Charles', 'gender': 'male'}","{'name': 'Michael', 'gender': 'male'}",0,"{'name': 'Thomas', 'gender': 'male'}",0,"<img src=""images/noun_acting_2368308.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Thomas</span> needed help practicing for the school play. <br> <span style=""color:#E65100"">Thomas</span> asked <span style=""color:#1976D2"">Charles</span> and <span style=""color:#388E3C"">Michael</span> for help, but both said no. <br></p><p><span style=""color:#E65100"">Thomas</span> blamed <span style=""color:#1976D2"">Charles</span> more than <span style=""color:#388E3C"">Michael</span> for not helping.</p><p>Who is <span style=""color:#E65100"">Thomas</span>'s closer friend?</p>",4,9,social_roles,
